827,98.048156,98.562674,98.5851
828,98.106251,98.629952,98.63081
829,98.263567,98.619196,98.702943
830,98.288568,98.718776,98.739172
831,98.22538,98.516891,98.69667
832,98.261377,98.56074,98.704462
833,98.185753,98.5356,98.699712
834,98.280221,98.3576,98.711937
835,98.255925,98.563599,98.692391
836,98.141058,98.632317,98.762661
837,98.100873,98.567865,98.699272
838,98.076061,98.644585,98.702278
839,98.195122,98.660667,98.726547
840,98.271575,98.436028,98.75477
841,98.25022,98.579551,98.747589
842,98.270496,98.659438,98.811515
843,98.226123,98.680195,98.729974
844,98.289868,98.528981,98.799332
845,98.146029,98.384251,98.782648
846,98.216347,98.731511,98.664547
847,98.367794,98.577174,98.739362
848,98.311038,98.324239,98.646223
849,98.25724,98.478577,98.699403
850,98.190186,98.580844,98.732528
851,98.142058,98.622012,98.686054
852,98.141125,98.636278,98.64366
853,98.049789,98.783216,98.752103
854,98.163636,98.557116,98.849485
855,98.359839,98.738065,98.814596
856,98.187566,98.550694,98.668006
857,98.243739,98.535078,98.747885
858,98.317556,98.614116,98.888532
859,98.455072,98.847249,98.592388
860,98.485069,98.697782,98.532597
861,98.361719,98.611342,98.534701
862,98.307637,98.599587,98.573929
863,98.36483,98.63446,98.576216
864,98.398212,98.611094,98.57827
865,98.481722,98.633886,98.552774
866,98.523757,98.623434,98.552624
867,98.50237,98.639603,98.55894
868,98.389096,98.626071,98.587817
869,98.406338,98.621358,98.578744
870,98.373751,98.627773,98.562651
871,98.406948,98.613635,98.575446
872,98.442051,98.643224,98.562701
873,98.458806,98.64687,98.573076
874,98.49663,98.672288,98.54601
875,98.467747,98.68476,98.554664
876,98.440711,98.691982,98.582322
877,98.330873,98.672202,98.52119
878,98.341543,98.684129,98.545525
879,98.418002,98.693682,98.561551
880,98.42582,98.684651,98.545357
881,98.399927,98.745647,98.629494
882,98.272917,98.814128,98.586686
883,98.396362,98.649268,98.553123
884,98.393551,98.650804,98.583648
885,98.386094,98.620951,98.603002
886,98.386488,98.571699,98.618257
887,98.353353,98.760589,98.607923
888,98.376076,98.760965,98.616583
