#,Protective Aluminum Coating (SiO2),,,,,,,,,,
#WL,Primary ,Secondary,Tertiary,,,,,,,,
611,0.908,0.908,0.908,,,,,,,,0.747
612,0.907,0.907,0.907,,,,,,,,0.747
613,0.907,0.907,0.907,,,,,,,,0.747
614,0.907,0.907,0.907,,,,,,,,0.747
615,0.907,0.907,0.907,,,,,,,,0.746
616,0.907,0.907,0.907,,,,,,,,0.746
617,0.907,0.907,0.907,,,,,,,,0.746
618,0.907,0.907,0.907,,,,,,,,0.746
619,0.907,0.907,0.907,,,,,,,,0.745
620,0.907,0.907,0.907,,,,,,,,0.745
621,0.907,0.907,0.907,,,,,,,,0.745
622,0.906,0.906,0.906,,,,,,,,0.745
623,0.906,0.906,0.906,,,,,,,,0.744
624,0.906,0.906,0.906,,,,,,,,0.744
625,0.906,0.906,0.906,,,,,,,,0.744
626,0.906,0.906,0.906,,,,,,,,0.744
627,0.906,0.906,0.906,,,,,,,,0.744
628,0.906,0.906,0.906,,,,,,,,0.743
629,0.906,0.906,0.906,,,,,,,,0.743
630,0.906,0.906,0.906,,,,,,,,0.743
631,0.906,0.906,0.906,,,,,,,,0.743
632,0.906,0.906,0.906,,,,,,,,0.743
633,0.905,0.905,0.905,,,,,,,,0.742
634,0.905,0.905,0.905,,,,,,,,0.742
635,0.905,0.905,0.905,,,,,,,,0.742
636,0.905,0.905,0.905,,,,,,,,0.742
637,0.905,0.905,0.905,,,,,,,,0.742
638,0.905,0.905,0.905,,,,,,,,0.742
639,0.905,0.905,0.905,,,,,,,,0.741
640,0.905,0.905,0.905,,,,,,,,0.741
641,0.905,0.905,0.905,,,,,,,,0.741
642,0.905,0.905,0.905,,,,,,,,0.741
643,0.905,0.905,0.905,,,,,,,,0.740
644,0.905,0.905,0.905,,,,,,,,0.740
645,0.905,0.905,0.905,,,,,,,,0.740
646,0.904,0.904,0.904,,,,,,,,0.740
647,0.904,0.904,0.904,,,,,,,,0.740
648,0.904,0.904,0.904,,,,,,,,0.740
649,0.904,0.904,0.904,,,,,,,,0.739
650,0.904,0.904,0.904,,,,,,,,0.739
651,0.904,0.904,0.904,,,,,,,,0.738
652,0.903,0.903,0.903,,,,,,,,0.737
653,0.903,0.903,0.903,,,,,,,,0.736
654,0.902,0.902,0.902,,,,,,,,0.734
655,0.902,0.902,0.902,,,,,,,,0.734
656,0.901,0.901,0.901,,,,,,,,0.732
657,0.901,0.901,0.901,,,,,,,,0.731
